tenure,seniorcitizen,arpu,service_type_dsl,service_type_fiber,service_type_none,contract_Month-to-month,contract_One year,contract_Two year,loyalty_tier_New,loyalty_tier_Established,loyalty_tier_Loyal,loyalty_tier_Very Loyal,discount_level_Low,discount_level_Medium,discount_level_High
5,False,96.1,False,True,False,True,False,False,True,False,False,False,True,False,False
36,False,97.35,False,True,False,True,False,False,False,True,False,False,True,False,False
25,True,98.5,False,True,False,True,False,False,False,True,False,False,True,False,False
29,True,98.65,False,True,False,True,False,False,False,True,False,False,True,False,False
3,False,98.7,False,True,False,True,False,False,True,False,False,False,True,False,False
59,False,99.45,False,True,False,True,False,False,False,False,True,False,True,False,False
66,True,99.5,False,True,False,True,False,False,False,False,False,True,True,False,False
30,False,100.05,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,100.2,False,True,False,True,False,False,True,False,False,False,True,False,False
50,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
33,True,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
16,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
2,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
24,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
56,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
35,False,40.9,True,False,False,False,True,False,False,True,False,False,True,False,False
24,False,50.6,True,False,False,False,True,False,False,True,False,False,True,False,False
56,False,52.7,True,False,False,False,True,False,False,False,True,False,True,False,False
52,False,53.75,True,False,False,False,True,False,False,False,True,False,True,False,False
34,False,56.95,True,False,False,False,True,False,False,True,False,False,True,False,False
61,True,65.2,True,False,False,False,True,False,False,False,False,True,True,False,False
54,True,65.25,True,False,False,False,True,False,False,False,True,False,True,False,False
20,False,68.7,True,False,False,False,True,False,False,True,False,False,True,False,False
35,False,72.1,True,False,False,False,True,False,False,True,False,False,True,False,False
37,False,72.1,True,False,False,False,True,False,False,False,True,False,True,False,False
67,False,72.35,True,False,False,False,True,False,False,False,False,True,True,False,False
51,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
37,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
64,True,80.3,False,True,False,False,True,False,False,False,False,True,True,False,False
57,False,86.9,False,True,False,False,True,False,False,False,True,False,True,False,False
64,False,92.85,False,True,False,False,True,False,False,False,False,True,True,False,False
46,True,95.25,False,True,False,False,True,False,False,False,True,False,True,False,False
70,False,98.9,False,True,False,False,True,False,False,False,False,True,True,False,False
31,False,103.45,False,True,False,False,True,False,False,True,False,False,True,False,False
58,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
66,True,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
70,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
71,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
65,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
65,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
69,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
20,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
46,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
41,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
27,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
62,False,43.6,True,False,False,False,False,True,False,False,False,True,True,False,False
64,False,47.85,True,False,False,False,False,True,False,False,False,True,True,False,False
72,True,64.8,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,65.2,True,False,False,False,False,True,False,False,False,True,True,False,False
67,False,65.65,True,False,False,False,False,True,False,False,False,True,True,False,False
66,False,65.7,True,False,False,False,False,True,False,False,False,True,True,False,False
48,False,70.1,True,False,False,False,False,True,False,False,True,False,True,False,False
57,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
63,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
70,True,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
61,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
63,False,84.65,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
70,True,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
71,True,99.2,False,True,False,False,False,True,False,False,False,True,True,False,False
69,False,99.35,False,True,False,False,False,True,False,False,False,True,True,False,False
68,False,102.1,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
69,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
46,False,104.1995785440613,False,True,False,False,False,True,False,False,True,False,True,False,False
71,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
68,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
25,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
13,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
5,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
18,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
9,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
12,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
18,False,25.15,True,False,False,True,False,False,False,True,False,False,True,False,False
41,False,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False
15,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
12,True,29.35,True,False,False,True,False,False,True,False,False,False,True,False,False
11,False,29.6,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,29.65,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,29.8,True,False,False,True,False,False,True,False,False,False,True,False,False
18,False,33.5,True,False,False,True,False,False,False,True,False,False,True,False,False
12,False,34.0,True,False,False,True,False,False,True,False,False,False,True,False,False
7,False,43.9,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,44.3,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,44.75,True,False,False,True,False,False,True,False,False,False,True,False,False
17,True,45.05,True,False,False,True,False,False,False,True,False,False,True,False,False
2,False,46.0,True,False,False,True,False,False,True,False,False,False,True,False,False
5,False,51.0,True,False,False,True,False,False,True,False,False,False,True,False,False
24,True,54.8,True,False,False,True,False,False,False,True,False,False,True,False,False
40,False,55.25,True,False,False,True,False,False,False,False,True,False,True,False,False
58,False,65.25,True,False,False,True,False,False,False,False,True,False,True,False,False
43,False,66.25,True,False,False,True,False,False,False,False,True,False,True,False,False
2,False,69.0,True,False,False,True,False,False,True,False,False,False,True,False,False
9,False,69.5,True,False,False,True,False,False,True,False,False,False,True,False,False
38,False,69.5,False,True,False,True,False,False,False,False,True,False,True,False,False
1,False,70.7,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,73.5,False,True,False,True,False,False,True,False,False,False,True,False,False
57,False,74.3,False,True,False,True,False,False,False,False,True,False,True,False,False
4,False,74.35,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,74.5,False,True,False,True,False,False,True,False,False,False,True,False,False
8,False,74.6,False,True,False,True,False,False,True,False,False,False,True,False,False
38,True,74.95,False,True,False,True,False,False,False,False,True,False,True,False,False
22,False,80.0,False,True,False,True,False,False,False,True,False,False,True,False,False
53,False,80.6,False,True,False,True,False,False,False,False,True,False,True,False,False
12,False,80.85,False,True,False,True,False,False,True,False,False,False,True,False,False
12,False,81.7,False,True,False,True,False,False,True,False,False,False,True,False,False
25,False,73.94383893762183,True,False,False,True,False,False,False,True,False,False,True,False,False
23,False,84.25,False,True,False,True,False,False,False,True,False,False,True,False,False
8,False,84.9,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,85.45,False,True,False,True,False,False,True,False,False,False,True,False,False
19,False,86.0,False,True,False,True,False,False,False,True,False,False,True,False,False
21,False,86.05,False,True,False,True,False,False,False,True,False,False,True,False,False
39,False,86.3,False,True,False,True,False,False,False,False,True,False,True,False,False
41,False,88.5,False,True,False,True,False,False,False,False,True,False,True,False,False
61,False,89.2,False,True,False,True,False,False,False,False,False,True,True,False,False
29,False,89.65,False,True,False,True,False,False,False,True,False,False,True,False,False
11,True,89.7,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,90.1,False,True,False,True,False,False,True,False,False,False,True,False,False
23,False,93.5,False,True,False,True,False,False,False,True,False,False,True,False,False
36,False,94.8,False,True,False,True,False,False,False,True,False,False,True,False,False
13,True,95.25,False,True,False,True,False,False,False,True,False,False,True,False,False
35,False,95.5,False,True,False,True,False,False,False,True,False,False,True,False,False
24,False,96.0,False,True,False,True,False,False,False,True,False,False,True,False,False
31,True,96.6,False,True,False,True,False,False,False,True,False,False,True,False,False
69,False,99.45,False,True,False,True,False,False,False,False,False,True,True,False,False
10,False,100.25,False,True,False,True,False,False,True,False,False,False,True,False,False
28,True,103.3,False,True,False,True,False,False,False,True,False,False,True,False,False
50,False,103.85,False,True,False,True,False,False,False,False,True,False,True,False,False
52,True,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
40,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
43,True,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
55,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
32,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
37,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
33,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
1,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
37,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
15,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
1,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
45,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
11,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
22,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
60,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
39,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
8,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
69,True,29.8,True,False,False,False,True,False,False,False,False,True,True,False,False
56,False,36.1,True,False,False,False,True,False,False,False,True,False,True,False,False
47,False,40.3,True,False,False,False,True,False,False,False,True,False,True,False,False
70,True,45.25,True,False,False,False,True,False,False,False,False,True,True,False,False
21,False,55.95,True,False,False,False,True,False,False,True,False,False,True,False,False
70,False,58.4,True,False,False,False,True,False,False,False,False,True,True,False,False
37,False,58.75,True,False,False,False,True,False,False,False,True,False,True,False,False
21,False,58.85,True,False,False,False,True,False,False,True,False,False,True,False,False
39,False,59.8,True,False,False,False,True,False,False,False,True,False,True,False,False
35,False,62.15,True,False,False,False,True,False,False,True,False,False,True,False,False
27,False,66.15,True,False,False,False,True,False,False,True,False,False,True,False,False
52,False,80.2,False,True,False,False,True,False,False,False,True,False,True,False,False
32,False,73.94383893762183,True,False,False,False,True,False,False,True,False,False,True,False,False
71,False,85.45,False,True,False,False,True,False,False,False,False,True,True,False,False
30,False,86.45,False,True,False,False,True,False,False,True,False,False,True,False,False
67,False,89.55,False,True,False,False,True,False,False,False,False,True,True,False,False
49,False,93.65,False,True,False,False,True,False,False,False,True,False,True,False,False
56,True,95.65,False,True,False,False,True,False,False,False,True,False,True,False,False
48,False,97.05,False,True,False,False,True,False,False,False,True,False,True,False,False
19,False,100.0,False,True,False,False,True,False,False,True,False,False,True,False,False
58,False,100.35,False,True,False,False,True,False,False,False,True,False,True,False,False
66,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
71,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,False,True,False
69,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
47,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
6,False,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False
38,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
51,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
59,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
55,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
58,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
67,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
52,False,39.1,True,False,False,False,False,True,False,False,True,False,True,False,False
69,False,54.95,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,61.2,True,False,False,False,False,True,False,False,False,True,True,False,False
67,True,64.55,True,False,False,False,False,True,False,False,False,True,True,False,False
56,True,72.6,True,False,False,False,False,True,False,False,True,False,True,False,False
71,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
31,False,73.94383893762183,True,False,False,False,False,True,False,True,False,False,True,False,False
49,True,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
71,True,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
62,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
67,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
51,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,False,True,False
62,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
61,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
68,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
67,False,94.1,False,True,False,False,False,True,False,False,False,True,True,False,False
61,False,94.1,False,True,False,False,False,True,False,False,False,True,True,False,False
63,False,99.7,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,103.75,False,True,False,False,False,True,False,False,False,True,True,False,False
52,False,104.1995785440613,False,True,False,False,False,True,False,False,True,False,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
71,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,False,True,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
35,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
15,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
8,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
41,False,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
3,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
19,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
1,True,25.7,True,False,False,True,False,False,True,False,False,False,True,False,False
35,False,33.45,True,False,False,True,False,False,False,True,False,False,True,False,False
19,False,34.95,True,False,False,True,False,False,False,True,False,False,True,False,False
1,False,44.55,True,False,False,True,False,False,True,False,False,False,True,False,False
10,False,44.85,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,46.1,True,False,False,True,False,False,True,False,False,False,True,False,False
14,True,46.35,True,False,False,True,False,False,False,True,False,False,True,False,False
7,True,48.2,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,49.2,True,False,False,True,False,False,True,False,False,False,True,False,False
24,False,49.7,True,False,False,True,False,False,False,True,False,False,True,False,False
1,False,49.8,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,49.95,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,50.8,True,False,False,True,False,False,True,False,False,False,True,False,False
15,False,51.1,True,False,False,True,False,False,False,True,False,False,True,False,False
10,False,54.25,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,54.35,True,False,False,True,False,False,True,False,False,False,True,False,False
17,False,55.5,True,False,False,True,False,False,False,True,False,False,True,False,False
13,False,55.95,True,False,False,True,False,False,False,True,False,False,True,False,False
15,False,58.95,True,False,False,True,False,False,False,True,False,False,True,False,False
3,False,63.6,True,False,False,True,False,False,True,False,False,False,True,False,False
8,True,64.4,True,False,False,True,False,False,True,False,False,False,True,False,False
12,False,67.25,True,False,False,True,False,False,True,False,False,False,True,False,False
10,False,67.8,True,False,False,True,False,False,True,False,False,False,True,False,False
2,True,69.3,False,True,False,True,False,False,True,False,False,False,True,False,False
15,False,69.5,True,False,False,True,False,False,False,True,False,False,True,False,False
1,True,70.05,False,True,False,True,False,False,True,False,False,False,True,False,False
13,False,70.15,False,True,False,True,False,False,False,True,False,False,True,False,False
35,False,70.3,False,True,False,True,False,False,False,True,False,False,True,False,False
2,False,70.35,False,True,False,True,False,False,True,False,False,False,True,False,False
55,True,74.0,False,True,False,True,False,False,False,False,True,False,True,False,False
12,False,73.94383893762183,True,False,False,True,False,False,True,False,False,False,True,False,False
15,False,76.0,False,True,False,True,False,False,False,True,False,False,True,False,False
3,False,79.4,False,True,False,True,False,False,True,False,False,False,True,False,False
9,True,79.55,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,79.7,False,True,False,True,False,False,True,False,False,False,True,False,False
54,False,79.85,False,True,False,True,False,False,False,False,True,False,True,False,False
5,False,80.1,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,80.25,False,True,False,True,False,False,True,False,False,False,True,False,False
6,False,80.5,False,True,False,True,False,False,True,False,False,False,True,False,False
7,False,81.1,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,82.3,False,True,False,True,False,False,True,False,False,False,True,False,False
46,True,85.0,False,True,False,True,False,False,False,False,True,False,True,False,False
35,False,85.3,False,True,False,True,False,False,False,True,False,False,True,False,False
52,False,85.35,False,True,False,True,False,False,False,False,True,False,True,False,False
23,False,90.6,False,True,False,True,False,False,False,True,False,False,True,False,False
18,False,90.7,False,True,False,True,False,False,False,True,False,False,True,False,False
6,False,90.75,False,True,False,True,False,False,True,False,False,False,True,False,False
12,True,91.3,False,True,False,True,False,False,True,False,False,False,True,False,False
52,False,94.6,False,True,False,True,False,False,False,False,True,False,True,False,False
3,True,94.85,False,True,False,True,False,False,True,False,False,False,True,False,False
9,False,94.85,False,True,False,True,False,False,True,False,False,False,True,False,False
11,False,96.2,False,True,False,True,False,False,True,False,False,False,True,False,False
19,False,96.8,False,True,False,True,False,False,False,True,False,False,True,False,False
34,False,97.7,False,True,False,True,False,False,False,True,False,False,True,False,False
10,False,98.5,False,True,False,True,False,False,True,False,False,False,True,False,False
29,True,98.5,False,True,False,True,False,False,False,True,False,False,True,False,False
24,False,98.75,False,True,False,True,False,False,False,True,False,False,True,False,False
4,True,99.8,False,True,False,True,False,False,True,False,False,False,True,False,False
28,True,101.3,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,101.7,False,True,False,True,False,False,True,False,False,False,True,False,False
10,False,104.1995785440613,False,True,False,True,False,False,True,False,False,False,True,False,False
25,True,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
10,False,104.1995785440613,False,True,False,True,False,False,True,False,False,False,True,False,False
26,True,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
42,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
15,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
4,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
21,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
10,False,0.0,False,False,True,False,True,False,True,False,False,False,False,False,False
17,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
38,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
17,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
52,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
39,False,25.25,True,False,False,False,True,False,False,False,True,False,True,False,False
10,False,40.25,True,False,False,False,True,False,True,False,False,False,True,False,False
42,False,45.1,True,False,False,False,True,False,False,False,True,False,True,False,False
36,True,54.1,True,False,False,False,True,False,False,True,False,False,True,False,False
17,False,62.1,True,False,False,False,True,False,False,True,False,False,True,False,False
67,False,69.35,True,False,False,False,True,False,False,False,False,True,True,False,False
5,False,70.0,True,False,False,False,True,False,True,False,False,False,True,False,False
62,False,70.75,True,False,False,False,True,False,False,False,False,True,True,False,False
58,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
48,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
39,False,81.9,False,True,False,False,True,False,False,False,True,False,True,False,False
56,False,85.85,False,True,False,False,True,False,False,False,True,False,True,False,False
56,False,88.9,False,True,False,False,True,False,False,False,True,False,True,False,False
65,False,89.75,False,True,False,False,True,False,False,False,False,True,True,False,False
71,False,97.65,False,True,False,False,True,False,False,False,False,True,True,False,False
56,False,98.0,False,True,False,False,True,False,False,False,True,False,True,False,False
46,False,101.1,False,True,False,False,True,False,False,False,True,False,True,False,False
60,False,102.5,False,True,False,False,True,False,False,False,True,False,True,False,False
48,False,103.25,False,True,False,False,True,False,False,False,True,False,True,False,False
50,False,103.4,False,True,False,False,True,False,False,False,True,False,True,False,False
50,False,103.95,False,True,False,False,True,False,False,False,True,False,True,False,False
41,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
72,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
58,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
69,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
24,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
35,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
66,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
37,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
67,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
41,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
25,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
68,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
12,False,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False
43,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
21,False,35.1,True,False,False,False,False,True,False,True,False,False,True,False,False
34,False,40.55,True,False,False,False,False,True,False,True,False,False,True,False,False
64,False,54.6,True,False,False,False,False,True,False,False,False,True,True,False,False
69,False,61.4,True,False,False,False,False,True,False,False,False,True,True,False,False
8,False,65.5,True,False,False,False,False,True,True,False,False,False,True,False,False
70,False,69.2,True,False,False,False,False,True,False,False,False,True,True,False,False
71,False,71.1,True,False,False,False,False,True,False,False,False,True,True,False,False
70,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
60,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
71,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
68,False,84.4,False,True,False,False,False,True,False,False,False,True,True,False,False
64,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
72,True,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
71,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
66,False,96.6,False,True,False,False,False,True,False,False,False,True,True,False,False
64,True,102.1,False,True,False,False,False,True,False,False,False,True,True,False,False
72,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
54,False,104.1995785440613,False,True,False,False,False,True,False,False,True,False,True,False,False
62,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,False,True,False
67,False,104.1995785440613,False,True,False,False,False,True,False,False,False,True,False,True,False
22,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
15,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
8,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
31,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
5,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
40,False,0.0,False,False,True,True,False,False,False,False,True,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
9,True,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
15,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
6,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,43.95,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,44.6,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,44.7,True,False,False,True,False,False,True,False,False,False,True,False,False
2,True,44.7,True,False,False,True,False,False,True,False,False,False,True,False,False
3,False,45.35,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,45.35,True,False,False,True,False,False,True,False,False,False,True,False,False
6,False,45.65,True,False,False,True,False,False,True,False,False,False,True,False,False
9,True,49.2,True,False,False,True,False,False,True,False,False,False,True,False,False
18,True,49.85,True,False,False,True,False,False,False,True,False,False,True,False,False
1,False,50.5,True,False,False,True,False,False,True,False,False,False,True,False,False
45,False,50.9,True,False,False,True,False,False,False,False,True,False,True,False,False
4,False,54.3,True,False,False,True,False,False,True,False,False,False,True,False,False
13,False,54.45,True,False,False,True,False,False,False,True,False,False,True,False,False
57,False,55.7,True,False,False,True,False,False,False,False,True,False,True,False,False
19,False,56.1,True,False,False,True,False,False,False,True,False,False,True,False,False
4,False,61.3,True,False,False,True,False,False,True,False,False,False,True,False,False
4,False,61.45,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,62.05,True,False,False,True,False,False,True,False,False,False,True,False,False
32,False,62.45,True,False,False,True,False,False,False,True,False,False,True,False,False
8,False,66.65,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,68.65,False,True,False,True,False,False,True,False,False,False,True,False,False
3,False,69.65,False,True,False,True,False,False,True,False,False,False,True,False,False
1,True,70.45,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,70.6,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,70.85,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,71.65,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,74.6,False,True,False,True,False,False,True,False,False,False,True,False,False
43,False,75.35,False,True,False,True,False,False,False,False,True,False,True,False,False
3,False,75.85,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,76.2,False,True,False,True,False,False,True,False,False,False,True,False,False
4,False,77.95,False,True,False,True,False,False,True,False,False,False,True,False,False
