Provider,Census_Tract_ID,State,Weight,Weight2,Technology,Download_Bandwidth_Mbps,Upload_Bandwidth_Mbps,Usage_Allowance_GB,Monthly_Charge,Other_Mandatory_Charge,Surcharge,Total_Charge,Total_Charge_Spread,Model_Data
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,2000,40,Inf,129.95,0,0,129.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,1200,40,Inf,119.95,0,0,119.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,700,20,Inf,114.95,0,0,114.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,600,15,Inf,92.95,0,0,92.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,500,12,Inf,74.95,0,0,74.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,400,10,Inf,64.95,0,0,64.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,300,7,Inf,59.95,0,0,59.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,100,3,Inf,39.95,0,0,39.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1248,PENNSYLVANIA,5825.639736,678.2241055,Cable,50,3,Inf,30,0,0,30,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,2912.819868,406.9344633,Cable,1000,25,Inf,94.99,0,12.99,107.98,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,2912.819868,406.9344633,Cable,300,25,Inf,64.99,0,12.99,77.98,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,300,40,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,200,20,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,200,16,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,100,14,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,100,8,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,75,8,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,50,4,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,582.5639736,406.9344633,DSL,50,1.8,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,291.2819868,406.9344633,DSL,25,1.5,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,291.2819868,406.9344633,DSL,25,1.5,Inf,55,0,12.99,67.99,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,5825.639736,406.9344633,Fiber,2000,1600,Inf,124.99,0,12.99,137.98,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,2912.819868,406.9344633,Fiber,1000,800,Inf,94.99,0,12.99,107.98,0,Yes
"Windstream D&E, Inc.",1249,PENNSYLVANIA,2912.819868,406.9344633,Fiber,300,233,Inf,64.99,0,12.99,77.98,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,2000,40,Inf,129.95,0,0,129.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,1200,40,Inf,119.95,0,0,119.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,700,20,Inf,114.95,0,0,114.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,600,15,Inf,92.95,0,0,92.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,500,12,Inf,74.95,0,0,74.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,400,10,Inf,64.95,0,0,64.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,300,7,Inf,59.95,0,0,59.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,100,3,Inf,39.95,0,0,39.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1250,PENNSYLVANIA,5825.639736,678.2241055,Cable,50,3,Inf,30,0,0,30,0,Yes
RCN Telecom Services (Lehigh) LLC,1251,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1251,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1251,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1251,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1251,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,1000,10,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,500,10,Inf,125.95,0,10,135.95,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,300,10,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,200,10,Inf,73.95,0,10,83.95,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,150,10,Inf,57.95,0,10,67.95,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,100,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1252,PENNSYLVANIA,5825.639736,872.0024213,Cable,50,10,Inf,36.95,0,10,46.95,0,Yes
RCN Telecom Services (Lehigh) LLC,1253,PENNSYLVANIA,7622.054545,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1253,PENNSYLVANIA,7622.054545,3048.821818,Cable,1000,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1253,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1253,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1253,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,1000,10,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,500,10,Inf,125.95,0,10,135.95,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,300,10,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,200,10,Inf,73.95,0,10,83.95,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,150,10,Inf,57.95,0,10,67.95,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,100,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1254,PENNSYLVANIA,5825.639736,872.0024213,Cable,50,10,Inf,36.95,0,10,46.95,0,Yes
RCN Telecom Services (Lehigh) LLC,1255,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1255,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1255,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1255,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1255,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,1000,10,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,500,10,Inf,125.95,0,10,135.95,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,300,10,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,200,10,Inf,73.95,0,10,83.95,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,150,10,Inf,57.95,0,10,67.95,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,100,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1256,PENNSYLVANIA,5825.639736,872.0024213,Cable,50,10,Inf,36.95,0,10,46.95,0,Yes
RCN Telecom Services (Lehigh) LLC,1257,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1257,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1257,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1257,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1257,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,2000,40,Inf,167.95,0,10,177.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,1500,40,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,1000,40,Inf,131.95,0,10,141.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,500,20,Inf,115.95,0,10,125.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,400,15,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,300,10,Inf,68.95,0,10,78.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,200,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1258,PENNSYLVANIA,5825.639736,763.0021186,Cable,50,10,Inf,31.95,0,10,41.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,2000,40,Inf,167.95,0,10,177.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,1500,40,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,1000,40,Inf,131.95,0,10,141.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,500,20,Inf,115.95,0,10,125.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,400,15,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,300,10,Inf,68.95,0,10,78.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,200,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1259,PENNSYLVANIA,5825.639736,763.0021186,Cable,50,10,Inf,31.95,0,10,41.95,0,Yes
"Service Electric Cablevision, Inc.",1260,PENNSYLVANIA,5825.639736,1220.80339,Cable,2000,200,Inf,114.95,0,0,114.95,0,Yes
"Service Electric Cablevision, Inc.",1260,PENNSYLVANIA,5825.639736,1220.80339,Cable,1000,100,Inf,104.95,0,0,104.95,0,Yes
"Service Electric Cablevision, Inc.",1260,PENNSYLVANIA,5825.639736,1220.80339,Cable,600,60,Inf,89.95,0,0,89.95,0,Yes
"Service Electric Cablevision, Inc.",1260,PENNSYLVANIA,5825.639736,1220.80339,Cable,300,30,Inf,69.95,0,0,69.95,0,Yes
"Service Electric Cablevision, Inc.",1260,PENNSYLVANIA,5825.639736,1220.80339,Cable,150,20,Inf,49.95,0,0,49.95,0,Yes
"Service Electric Cablevision, Inc.",1261,PENNSYLVANIA,5825.639736,1220.80339,Cable,2000,200,Inf,114.95,0,0,114.95,0,Yes
"Service Electric Cablevision, Inc.",1261,PENNSYLVANIA,5825.639736,1220.80339,Cable,1000,100,Inf,104.95,0,0,104.95,0,Yes
"Service Electric Cablevision, Inc.",1261,PENNSYLVANIA,5825.639736,1220.80339,Cable,600,60,Inf,89.95,0,0,89.95,0,Yes
"Service Electric Cablevision, Inc.",1261,PENNSYLVANIA,5825.639736,1220.80339,Cable,300,30,Inf,69.95,0,0,69.95,0,Yes
"Service Electric Cablevision, Inc.",1261,PENNSYLVANIA,5825.639736,1220.80339,Cable,150,20,Inf,49.95,0,0,49.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,1000,10,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,500,10,Inf,125.95,0,10,135.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,300,10,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,200,10,Inf,73.95,0,10,83.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,150,10,Inf,57.95,0,10,67.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,100,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1262,PENNSYLVANIA,5825.639736,872.0024213,Cable,50,10,Inf,36.95,0,10,46.95,0,Yes
RCN Telecom Services (Lehigh) LLC,1263,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1263,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1263,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1263,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1263,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1264,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1264,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1264,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1264,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1264,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1265,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1265,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1265,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1265,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1265,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,1000,10,Inf,146.95,0,10,156.95,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,500,10,Inf,125.95,0,10,135.95,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,300,10,Inf,94.95,0,10,104.95,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,200,10,Inf,73.95,0,10,83.95,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,150,10,Inf,57.95,0,10,67.95,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,100,10,Inf,47.95,0,10,57.95,0,Yes
Service Electric,1265,PENNSYLVANIA,5825.639736,872.0024213,Cable,50,10,Inf,36.95,0,10,46.95,0,Yes
RCN Telecom Services (Lehigh) LLC,1266,PENNSYLVANIA,15244.10909,3048.821818,Cable,1500,50,Inf,181.99,0,9.77,191.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1266,PENNSYLVANIA,15244.10909,3048.821818,Cable,300,20,Inf,153.99,0,9.77,163.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1266,PENNSYLVANIA,15244.10909,3048.821818,Cable,100,20,Inf,128,0,9.77,137.77,0,Yes
RCN Telecom Services (Lehigh) LLC,1266,PENNSYLVANIA,15244.10909,3048.821818,Cable,1000,50,Inf,165.99,0,9.77,175.76,0,Yes
RCN Telecom Services (Lehigh) LLC,1266,PENNSYLVANIA,15244.10909,3048.821818,Cable,600,35,Inf,158,0,9.77,167.77,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,150,20,Inf,68,0,0,68,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,800,20,Inf,110,0,0,110,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,421951.35,30139.38214,Cable,100,10,Inf,30,0,0,30,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,500,100,Inf,105,0,0,105,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,500,20,Inf,105,0,0,105,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,150,100,Inf,68,0,0,68,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,300,100,Inf,90,0,0,90,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,1200,35,Inf,120,0,0,120,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,300,20,Inf,90,0,0,90,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,1000,150,Inf,115,0,0,115,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,2000,300,Inf,120,0,0,120,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,421951.35,30139.38214,Cable,200,10,Inf,45,0,0,45,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,1000,20,Inf,115,0,0,115,0,Yes
"Comcast Cable Communications, LLC",1267,PENNSYLVANIA,210975.675,30139.38214,Cable,800,100,Inf,110,0,0,110,0,Yes
Verizon Pennsylvania LLC,1268,PENNSYLVANIA,208580.8286,52145.20714,Fiber,2300,2300,Inf,119.99,0,0,119.99,0,Yes
Verizon Pennsylvania LLC,1268,PENNSYLVANIA,208580.8286,52145.20714,Fiber,940,880,Inf,99.99,0,0,99.99,0,Yes
Verizon Pennsylvania LLC,1268,PENNSYLVANIA,208580.8286,52145.20714,Fiber,500,500,Inf,84.99,0,0,84.99,0,Yes
Verizon Pennsylvania LLC,1268,PENNSYLVANIA,208580.8286,52145.20714,Fiber,300,300,Inf,59.99,0,0,59.99,0,Yes
"T-Mobile USA, Inc.",1269,PENNSYLVANIA,34964.45,5827.408333,Fixed wireless,25,3,Inf,65,0,1.4,66.4,20,Yes
"T-Mobile USA, Inc.",1269,PENNSYLVANIA,34964.45,5827.408333,Fixed wireless,2,0.2,300,160,0,1.4,161.4,10,Yes
"T-Mobile USA, Inc.",1269,PENNSYLVANIA,34964.45,5827.408333,Fixed wireless,2,0.2,200,110,0,1.4,111.4,10,Yes
"T-Mobile USA, Inc.",1269,PENNSYLVANIA,34964.45,5827.408333,Fixed wireless,2,0.2,150,85,0,1.4,86.4,10,Yes
"T-Mobile USA, Inc.",1269,PENNSYLVANIA,34964.45,5827.408333,Fixed wireless,2,0.2,130,35,0,1.4,36.4,0,Yes
"T-Mobile USA, Inc.",1269,PENNSYLVANIA,34964.45,5827.408333,Fixed wireless,2,0.2,100,60,0,1.4,61.4,10,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,1000,150,Inf,115,0,0,115,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,1000,20,Inf,115,0,0,115,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,800,100,Inf,110,0,0,110,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,800,20,Inf,110,0,0,110,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,500,100,Inf,105,0,0,105,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,300,100,Inf,90,0,0,90,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,300,20,Inf,90,0,0,90,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,500,20,Inf,105,0,0,105,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,421951.35,32457.79615,Cable,200,10,Inf,45,0,0,45,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,150,100,Inf,68,0,0,68,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,210975.675,32457.79615,Cable,150,20,Inf,68,0,0,68,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,421951.35,32457.79615,Cable,100,10,Inf,30,0,0,30,0,Yes
"Comcast Cable Communications, LLC",1270,PENNSYLVANIA,421951.35,32457.79615,Cable,1200,35,Inf,120,0,0,120,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,2000,40,Inf,129.95,0,0,129.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,500,12,Inf,74.95,0,0,74.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,100,3,Inf,39.95,0,0,39.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,1200,40,Inf,119.95,0,0,119.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,600,15,Inf,92.95,0,0,92.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,700,20,Inf,114.95,0,0,114.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,400,10,Inf,64.95,0,0,64.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,300,7,Inf,59.95,0,0,59.95,0,Yes
"Blue Ridge Cable Technologies, Inc.",1271,PENNSYLVANIA,5825.639736,678.2241055,Cable,50,3,Inf,30,0,0,30,0,Yes
Shenandoah Telecommunications Company,1272,PENNSYLVANIA,5825.639736,1526.004237,Fiber,5000,5000,Inf,290,0,0,290,0,Yes
Shenandoah Telecommunications Company,1272,PENNSYLVANIA,5825.639736,1526.004237,Fiber,2400,2400,Inf,140,0,0,140,0,Yes
Shenandoah Telecommunications Company,1272,PENNSYLVANIA,5825.639736,1526.004237,Fiber,1200,1200,Inf,85,0,0,85,0,Yes
Shenandoah Telecommunications Company,1272,PENNSYLVANIA,5825.639736,1526.004237,Fiber,600,600,Inf,70,0,0,70,0,Yes
"SERVICE AREA 5 CABLE, LLC",1273,RHODE ISLAND,2463.561015,1083.866667,Cable,2000,40,Inf,99.99,2.99,0,102.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1273,RHODE ISLAND,2463.561015,1083.866667,Cable,1000,40,Inf,99.99,2.99,0,102.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1273,RHODE ISLAND,4927.12203,1083.866667,Cable,500,30,Inf,79.99,2.99,0,82.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1273,RHODE ISLAND,4927.12203,1083.866667,Cable,250,20,Inf,59.99,2.99,0,62.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1273,RHODE ISLAND,4927.12203,1083.866667,Cable,150,10,Inf,29.99,2.99,0,32.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1274,RHODE ISLAND,2463.561015,1083.866667,Cable,2000,40,Inf,99.99,2.99,0,102.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1274,RHODE ISLAND,4927.12203,1083.866667,Cable,500,30,Inf,79.99,2.99,0,82.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1274,RHODE ISLAND,4927.12203,1083.866667,Cable,250,20,Inf,59.99,2.99,0,62.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1274,RHODE ISLAND,4927.12203,1083.866667,Cable,150,10,Inf,29.99,2.99,0,32.98,0,Yes
"SERVICE AREA 5 CABLE, LLC",1274,RHODE ISLAND,2463.561015,1083.866667,Cable,1000,40,Inf,99.99,2.99,0,102.98,0,Yes
Cox Communications,1275,RHODE ISLAND,102796.64,20559.328,Cable,2000,100,1280,150,0,0,150,0,Yes
